Date,HDFCBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,TCS.NS,^NSEI
2010-03-10,79.72274780273438,226.14572143554688,49.78837966918945,562.661865234375,205.02630615234375,273.4261169433594,5116.25
2010-03-11,80.27196502685547,228.16116333007812,50.062538146972656,561.3947143554688,206.59129333496094,277.4745178222656,5133.39990234375
2010-03-12,79.14276123046875,227.3362579345703,50.61083221435547,558.59228515625,207.63803100585938,279.3498840332031,5137.0
2010-03-15,79.63926696777344,229.71746826171875,50.787086486816406,554.6832885742188,208.94898986816406,286.7284240722656,5128.89990234375
2010-03-16,79.28996276855469,232.36221313476562,50.87520217895508,570.8904418945312,217.05857849121094,290.584228515625,5198.10009765625
2010-03-17,79.4261703491211,232.86822509765625,51.47247314453125,580.7968139648438,217.4142303466797,294.6854248046875,5231.89990234375
2010-03-18,79.12740325927734,237.06077575683594,51.15915298461914,576.81640625,218.88780212402344,289.4801330566406,5245.89990234375
2010-03-19,79.96002197265625,235.7638702392578,51.16893005371094,578.7796630859375,221.95689392089844,287.7450256347656,5262.7998046875
2010-03-22,80.71794128417969,234.4924774169922,51.227691650390625,576.2987060546875,218.27806091308594,290.093505859375,5205.2001953125
2010-03-23,82.77861022949219,236.03175354003906,51.10039520263672,576.5843505859375,221.82472229003906,290.4615478515625,5225.2998046875
2010-03-25,84.63059997558594,239.30152893066406,51.84452438354492,586.0086059570312,221.8349151611328,290.86474609375,5260.39990234375
2010-03-26,85.74221801757812,235.97645568847656,51.7760009765625,582.9207763671875,223.6641082763672,289.19976806640625,5282.0
2010-03-29,86.33975982666016,231.0270538330078,52.715946197509766,594.0050659179688,222.21090698242188,284.6078186035156,5302.85009765625
2010-03-30,83.78260040283203,224.85731506347656,52.64742660522461,584.4915771484375,221.1641845703125,280.4189758300781,5262.4501953125
2010-03-31,84.95353698730469,222.46339416503906,51.51164627075195,582.1889038085938,218.33905029296875,273.63653564453125,5249.10009765625
2010-04-01,85.20619201660156,227.09812927246094,51.69766616821289,589.2752075195312,221.95689392089844,283.1531066894531,5290.5
2010-04-05,85.61260223388672,227.73599243164062,51.85432052612305,587.7222290039062,228.83677673339844,281.5932922363281,5368.39990234375
2010-04-06,84.92716979980469,225.46542358398438,52.138275146484375,589.757080078125,228.28802490234375,279.0345458984375,5366.0
2010-04-07,84.87664031982422,224.82752990722656,52.76491165161133,587.5972290039062,229.60911560058594,279.7355651855469,5374.64990234375
2010-04-08,83.60464477539062,226.52835083007812,52.43201446533203,580.421875,224.90394592285156,280.2261657714844,5304.4501953125
2010-04-09,85.64994049072266,227.58714294433594,52.72574996948242,585.7230834960938,228.59288024902344,277.4745178222656,5361.75
2010-04-12,85.863037109375,228.1739501953125,53.14677429199219,573.103759765625,229.1314697265625,279.75299072265625,5339.7001953125
2010-04-13,85.7531967163086,236.57598876953125,52.59846496582031,570.5512084960938,227.8205108642578,287.72747802734375,5322.9501953125
2010-04-15,85.98825073242188,238.2513885498047,51.45289611816406,561.1804809570312,221.6824951171875,288.0253601074219,5273.60009765625
2010-04-16,86.30462646484375,237.145751953125,52.696388244628906,561.8943481445312,220.37152099609375,285.7118835449219,5262.60009765625
2010-04-19,84.97991943359375,234.0247344970703,51.86412048339844,562.7332153320312,215.80857849121094,284.6078186035156,5203.64990234375
2010-04-20,85.43904876708984,231.9327850341797,51.54100799560547,567.2134399414062,216.0931396484375,276.7385559082031,5230.10009765625
2010-04-21,85.2830581665039,230.66990661621094,51.394134521484375,563.250732421875,214.2436065673828,275.16119384765625,5244.89990234375
2010-04-22,84.9820785522461,231.17588806152344,51.74662780761719,561.287353515625,218.6439208984375,275.4941711425781,5269.35009765625
2010-04-23,85.7575912475586,231.9029998779297,52.27535629272461,577.4588623046875,221.1743621826172,273.4785461425781,5304.10009765625
2010-04-26,87.4184341430664,232.9234619140625,52.36347198486328,578.315673828125,217.7292938232422,275.1960754394531,5322.4501953125
2010-04-27,86.97686767578125,232.7959747314453,52.78450393676758,581.7249145507812,215.69683837890625,275.9674377441406,5308.35009765625
2010-04-28,86.4759750366211,229.56866455078125,52.86281967163086,568.55224609375,206.75393676757812,270.0084533691406,5215.4501953125
2010-04-29,87.249267578125,230.38926696777344,52.31451416015625,571.0152587890625,210.37171936035156,266.31060791015625,5254.14990234375
